State	Up	Down	Left	Right
(1, 5, 4, 6)	-224.2016306863818	-823.6596589070789	-228.39311438919233	-223.77659181023455
(1, 5, 4, 7)	-98.00703196272431	-575.7976506900001	-97.31202613522218	-97.05824655347519
(1, 5, 4, 8)	-96.68013841647372	-347.6829000000001	-112.64629066334302	-97.76006866387125
(1, 5, 4, 9)	-78.02791916244927	-414.01461000000006	-77.18834842545907	-76.68362029479621
(1, 5, 4, 10)	-105.8473508983504	-414.01461000000006	-137.730111753775	-124.37603919558487
(1, 5, 4, 11)	0	0	0	0
(1, 5, 4, 12)	0	0	0	0
(1, 5, 4, 13)	0	0	0	0
(1, 5, 5, 0)	0	0	0	0
(1, 5, 5, 1)	0	0	0	0
(1, 5, 5, 2)	0	0	0	0
(1, 5, 5, 3)	0	0	0	0
(1, 5, 5, 4)	0	0	0	0
(1, 5, 5, 5)	0	0	0	0
(1, 5, 5, 6)	0	0	0	0
(1, 5, 5, 7)	0	0	0	0
(1, 5, 5, 8)	0	0	0	0
(1, 5, 5, 9)	0	0	0	0
(1, 5, 5, 10)	0	0	0	0
(1, 5, 5, 11)	0	0	0	0
(1, 5, 5, 12)	0	0	0	0
(1, 5, 5, 13)	0	0	0	0
(1, 6, 0, 0)	0	0	0	0
(1, 6, 0, 1)	0	0	0	0
(1, 6, 0, 2)	0	0	0	0
(1, 6, 0, 3)	0	0	0	0
(1, 6, 0, 4)	0	0	0	0
(1, 6, 0, 5)	0	0	0	0
(1, 6, 0, 6)	0	0	0	0
(1, 6, 0, 7)	0	0	0	0
(1, 6, 0, 8)	0	0	0	0
(1, 6, 0, 9)	0	0	0	0
(1, 6, 0, 10)	0	0	0	0
(1, 6, 0, 11)	0	0	0	0
(1, 6, 0, 12)	0	0	0	0
(1, 6, 0, 13)	0	0	0	0
(1, 6, 1, 0)	0	0	0	0
(1, 6, 1, 1)	0	0	0	0
(1, 6, 1, 2)	0	0	0	0
(1, 6, 1, 3)	0	0	0	0
(1, 6, 1, 4)	0	0	0	0
(1, 6, 1, 5)	0	0	0	0
(1, 6, 1, 6)	0	0	0	0
(1, 6, 1, 7)	0	0	0	0
(1, 6, 1, 8)	0	0	0	0
(1, 6, 1, 9)	0	0	0	0
(1, 6, 1, 10)	0	0	0	0
(1, 6, 1, 11)	0	0	0	0
(1, 6, 1, 12)	0	0	0	0
(1, 6, 1, 13)	0	0	0	0
(1, 6, 2, 0)	0	0	0	0
(1, 6, 2, 1)	0	0	0	0
(1, 6, 2, 2)	0	0	0	0
(1, 6, 2, 3)	0	0	0	0
(1, 6, 2, 4)	0	0	0	0
(1, 6, 2, 5)	0	0	0	0
(1, 6, 2, 6)	0	0	0	0
(1, 6, 2, 7)	0	0	0	0
(1, 6, 2, 8)	0	0	0	0
(1, 6, 2, 9)	0	0	0	0
(1, 6, 2, 10)	0	0	0	0
(1, 6, 2, 11)	0	0	0	0
(1, 6, 2, 12)	0	0	0	0
(1, 6, 2, 13)	0	0	0	0
(1, 6, 3, 0)	0	0	0	0
(1, 6, 3, 1)	0	0	0	0
(1, 6, 3, 2)	0	0	0	0
(1, 6, 3, 3)	0	0	0	0
(1, 6, 3, 4)	0	0	0	0
(1, 6, 3, 5)	0	0	0	0
(1, 6, 3, 6)	0	0	0	0
(1, 6, 3, 7)	0	0	0	0
(1, 6, 3, 8)	0	0	0	0
(1, 6, 3, 9)	0	0	0	0
(1, 6, 3, 10)	0	0	0	0
(1, 6, 3, 11)	0	0	0	0
(1, 6, 3, 12)	0	0	0	0
(1, 6, 3, 13)	0	0	0	0
(1, 6, 4, 0)	0	0	0	0
(1, 6, 4, 1)	0	0	0	0
(1, 6, 4, 2)	0	0	0	0
(1, 6, 4, 3)	0	0	0	0
(1, 6, 4, 4)	0	0	0	0
(1, 6, 4, 5)	0	0	0	0
(1, 6, 4, 6)	0	0	0	0
(1, 6, 4, 7)	0	0	0	0
(1, 6, 4, 8)	0	0	0	0
(1, 6, 4, 9)	0	0	0	0
(1, 6, 4, 10)	0	0	0	0
(1, 6, 4, 11)	0	0	0	0
(1, 6, 4, 12)	0	0	0	0
(1, 6, 4, 13)	0	0	0	0
(1, 6, 5, 0)	0	0	0	0
(1, 6, 5, 1)	0	0	0	0
(1, 6, 5, 2)	0	0	0	0
(1, 6, 5, 3)	0	0	0	0
(1, 6, 5, 4)	0	0	0	0
(1, 6, 5, 5)	0	0	0	0
(1, 6, 5, 6)	0	0	0	0
(1, 6, 5, 7)	0	0	0	0
(1, 6, 5, 8)	0	0	0	0
(1, 6, 5, 9)	0	0	0	0
(1, 6, 5, 10)	0	0	0	0
(1, 6, 5, 11)	0	0	0	0
(1, 6, 5, 12)	0	0	0	0
(1, 6, 5, 13)	0	0	0	0
(1, 7, 0, 0)	0	0	0	0
(1, 7, 0, 1)	0	0	0	0
(1, 7, 0, 2)	0	0	0	0
(1, 7, 0, 3)	0	0	0	0
(1, 7, 0, 4)	0	0	0	0
(1, 7, 0, 5)	0	0	0	0
(1, 7, 0, 6)	0	0	0	0
(1, 7, 0, 7)	0	0	0	0
(1, 7, 0, 8)	0	0	0	0
(1, 7, 0, 9)	0	0	0	0
(1, 7, 0, 10)	0	0	0	0
(1, 7, 0, 11)	0	0	0	0
(1, 7, 0, 12)	0	0	0	0
(1, 7, 0, 13)	0	0	0	0
(1, 7, 1, 0)	0	0	0	0
(1, 7, 1, 1)	0	0	0	0
(1, 7, 1, 2)	0	0	0	0
(1, 7, 1, 3)	0	0	0	0
(1, 7, 1, 4)	0	0	0	0
(1, 7, 1, 5)	0	0	0	0
(1, 7, 1, 6)	0	0	0	0
(1, 7, 1, 7)	0	0	0	0
(1, 7, 1, 8)	0	0	0	0
(1, 7, 1, 9)	0	0	0	0
(1, 7, 1, 10)	0	0	0	0
(1, 7, 1, 11)	0	0	0	0
(1, 7, 1, 12)	0	0	0	0
(1, 7, 1, 13)	0	0	0	0
(1, 7, 2, 0)	0	0	0	0
(1, 7, 2, 1)	0	0	0	0
(1, 7, 2, 2)	0	0	0	0
(1, 7, 2, 3)	0	0	0	0
(1, 7, 2, 4)	0	0	0	0
(1, 7, 2, 5)	0	0	0	0
(1, 7, 2, 6)	0	0	0	0
(1, 7, 2, 7)	0	0	0	0
(1, 7, 2, 8)	0	0	0	0
(1, 7, 2, 9)	0	0	0	0
(1, 7, 2, 10)	0	0	0	0
(1, 7, 2, 11)	0	0	0	0
(1, 7, 2, 12)	0	0	0	0
(1, 7, 2, 13)	0	0	0	0
(1, 7, 3, 0)	0	0	0	0
(1, 7, 3, 1)	0	0	0	0
(1, 7, 3, 2)	0	0	0	0
(1, 7, 3, 3)	0	0	0	0
(1, 7, 3, 4)	0	0	0	0
(1, 7, 3, 5)	0	0	0	0
(1, 7, 3, 6)	0	0	0	0
(1, 7, 3, 7)	0	0	0	0
(1, 7, 3, 8)	0	0	0	0
(1, 7, 3, 9)	0	0	0	0
(1, 7, 3, 10)	0	0	0	0
(1, 7, 3, 11)	0	0	0	0
(1, 7, 3, 12)	0	0	0	0
(1, 7, 3, 13)	0	0	0	0
(1, 7, 4, 0)	0	0	0	0
(1, 7, 4, 1)	0	0	0	0
(1, 7, 4, 2)	0	0	0	0
(1, 7, 4, 3)	0	0	0	0
(1, 7, 4, 4)	0	0	0	0
(1, 7, 4, 5)	0	0	0	0
(1, 7, 4, 6)	0	0	0	0
(1, 7, 4, 7)	0	0	0	0
(1, 7, 4, 8)	0	0	0	0
(1, 7, 4, 9)	0	0	0	0
(1, 7, 4, 10)	0	0	0	0
(1, 7, 4, 11)	0	0	0	0
(1, 7, 4, 12)	0	0	0	0
(1, 7, 4, 13)	0	0	0	0
(1, 7, 5, 0)	0	0	0	0
(1, 7, 5, 1)	0	0	0	0
(1, 7, 5, 2)	0	0	0	0
(1, 7, 5, 3)	0	0	0	0
(1, 7, 5, 4)	0	0	0	0
(1, 7, 5, 5)	0	0	0	0
(1, 7, 5, 6)	0	0	0	0
(1, 7, 5, 7)	0	0	0	0
(1, 7, 5, 8)	0	0	0	0
(1, 7, 5, 9)	0	0	0	0
(1, 7, 5, 10)	0	0	0	0
(1, 7, 5, 11)	0	0	0	0
(1, 7, 5, 12)	0	0	0	0
(1, 7, 5, 13)	0	0	0	0
(1, 8, 0, 0)	0	0	0	0
(1, 8, 0, 1)	0	0	0	0
(1, 8, 0, 2)	0	0	0	0
(1, 8, 0, 3)	0	0	0	0
(1, 8, 0, 4)	0	0	0	0
(1, 8, 0, 5)	0	0	0	0
(1, 8, 0, 6)	0	0	0	0
(1, 8, 0, 7)	0	0	0	0
(1, 8, 0, 8)	0	0	0	0
(1, 8, 0, 9)	0	0	0	0
(1, 8, 0, 10)	0	0	0	0
(1, 8, 0, 11)	0	0	0	0
(1, 8, 0, 12)	0	0	0	0
(1, 8, 0, 13)	0	0	0	0
(1, 8, 1, 0)	0	0	0	0
(1, 8, 1, 1)	-897.7486590084383	-527.0194097779845	-526.7322906512746	-527.0220348732598
(1, 8, 1, 2)	-882.2131247973548	-500.46225644319793	-501.43365797821014	-499.7905025304859
(1, 8, 1, 3)	-917.7503221577084	-531.5893104675879	-531.5517140893118	-530.1901061894573
(1, 8, 1, 4)	-846.5598339313876	-454.760538491841	-453.89216059521766	-454.98522637507097
(1, 8, 1, 5)	-948.4846296432414	-471.1117335288384	-492.1898319951346	-470.97249646200913
(1, 8, 1, 6)	0	0	0	0
(1, 8, 1, 7)	0	0	0	0
(1, 8, 1, 8)	0	0	0	0
(1, 8, 1, 9)	-1009.9999999999995	678.3262406817951	472.0036668424469	554.3188722058184
(1, 8, 1, 10)	-971.4664371278285	679.5059360502486	467.44487275985506	369.41839961560015
(1, 8, 1, 11)	-273.71000000000004	550.8183956839762	-26.802763843039813	-25.804559533533734
(1, 8, 1, 12)	-273.71000000000004	110.85675778968293	-18.74533043218616	-19.508022993792267
(1, 8, 1, 13)	-101.0	-2.6893762656479323	-1.999	-2.89909
(1, 8, 2, 0)	0	0	0	0
(1, 8, 2, 1)	-832.6213366993419	-568.7240211610865	-581.5393383654562	-569.9385844588512
(1, 8, 2, 2)	-895.9918123176193	-523.4106994093212	-527.3576327484731	-524.1826881270201
(1, 8, 2, 3)	0	0	0	0
(1, 8, 2, 4)	-729.051590935304	-451.89355162573895	-457.2603541650757	-470.49672833764384
(1, 8, 2, 5)	-861.8040398088428	-349.7403567892032	-349.48429687096416	-351.2475667328753
(1, 8, 2, 6)	0	0	0	0
(1, 8, 2, 7)	0	0	0	0
(1, 8, 2, 8)	-618.70530611	-143.06289961722965	-143.53026056427433	-143.33184093290885
(1, 8, 2, 9)	-873.5639765150277	95.65783937934464	-44.902727355679666	345.0792288250104
(1, 8, 2, 10)	-413.60510000000005	217.92719122574277	-69.76846316723143	-63.601898150015934
(1, 8, 2, 11)	-273.71000000000004	-106.50054779392266	-107.46078056177114	-122.18548531079297
(1, 8, 2, 12)	0	0	0	0
(1, 8, 2, 13)	0	0	0	0
(1, 8, 3, 0)	0	0	0	0
(1, 8, 3, 1)	-832.6213366993419	-538.4542992702169	-538.7086088253862	-540.0555322620311
(1, 8, 3, 2)	-966.6185414312092	-528.2269897902077	-527.3951502054849	-528.743875807952
(1, 8, 3, 3)	0	0	0	0
(1, 8, 3, 4)	-863.5038505382489	-422.8860160007225	-423.58231765329083	-458.67112785815283
(1, 8, 3, 5)	-861.8040398088428	-333.07034232838674	-345.862183263223	-332.7102805404308
(1, 8, 3, 6)	0	0	0	0
(1, 8, 3, 7)	-657.834775499	-127.63712564653426	-169.49465053203252	-126.83248226694175
(1, 8, 3, 8)	-657.834775499	-123.82710391620853	-122.92586297184863	-157.62265590717482
(1, 8, 3, 9)	-575.2281179	-126.29959160902504	-141.4450184785128	-117.49574434653576
(1, 8, 3, 10)	-526.9201310000001	-48.53931570789234	-49.1798883771449	-49.962080192175705
(1, 8, 3, 11)	0	0	0	0
(1, 8, 3, 12)	0	0	0	0
(1, 8, 3, 13)	0	0	0	0
(1, 8, 4, 0)	0	0	0	0
(1, 8, 4, 1)	-940.4786951754363	-547.8385694917506	-556.2709636066014	-559.4654294916685
(1, 8, 4, 2)	-849.8927466634009	-623.1505398054894	-622.4054893767393	-622.1141573962699
(1, 8, 4, 3)	0	0	0	0
(1, 8, 4, 4)	-863.5038505382489	-437.23664963569706	-433.278530060917	-438.0935252555122
(1, 8, 4, 5)	-756.2548050074394	-251.4303083934066	-246.63951543701913	-272.00555661326854
(1, 8, 4, 6)	-659.1374186188	-188.87995317332448	-188.51498347599576	-190.21816759180092
(1, 8, 4, 7)	-473.2445900000001	-150.65320632093895	-195.4203012768716	-167.1184665435495
(1, 8, 4, 8)	-693.0512979491	-147.8579670839105	-147.17511541233898	-146.80310635338395
(1, 8, 4, 9)	-526.9201310000001	-151.55322728070433	-164.73168027955015	-154.4158499816991
(1, 8, 4, 10)	-618.70530611	-170.79825014523877	-180.35011319910646	-177.6844323670665
(1, 8, 4, 11)	0	0	0	0
(1, 8, 4, 12)	0	0	0	0
(1, 8, 4, 13)	0	0	0	0
(1, 8, 5, 0)	0	0	0	0
(1, 8, 5, 1)	0	0	0	0
(1, 8, 5, 2)	0	0	0	0
(1, 8, 5, 3)	0	0	0	0
(1, 8, 5, 4)	0	0	0	0
(1, 8, 5, 5)	0	0	0	0
(1, 8, 5, 6)	0	0	0	0
(1, 8, 5, 7)	0	0	0	0
(1, 8, 5, 8)	0	0	0	0
(1, 8, 5, 9)	0	0	0	0
(1, 8, 5, 10)	0	0	0	0
(1, 8, 5, 11)	0	0	0	0
(1, 8, 5, 12)	0	0	0	0
(1, 8, 5, 13)	0	0	0	0
(1, 9, 0, 0)	0	0	0	0
(1, 9, 0, 1)	0	0	0	0
(1, 9, 0, 2)	0	0	0	0
(1, 9, 0, 3)	0	0	0	0
(1, 9, 0, 4)	0	0	0	0
(1, 9, 0, 5)	0	0	0	0
(1, 9, 0, 6)	0	0	0	0
(1, 9, 0, 7)	0	0	0	0
(1, 9, 0, 8)	0	0	0	0
(1, 9, 0, 9)	0	0	0	0
(1, 9, 0, 10)	0	0	0	0
(1, 9, 0, 11)	0	0	0	0
(1, 9, 0, 12)	0	0	0	0
(1, 9, 0, 13)	0	0	0	0
(1, 9, 1, 0)	0	0	0	0
(1, 9, 1, 1)	-525.0456889828893	-525.5345630398899	-526.2392378643962	-527.0770727382462
(1, 9, 1, 2)	-507.37606514770033	-508.998812077416	-508.5912504146451	-507.8554053113668
(1, 9, 1, 3)	-535.4141255781258	-535.5203620440931	-535.8743988749239	-535.2572359319843
(1, 9, 1, 4)	-481.89196133360747	-468.60489811988975	-467.59606007288903	-467.5655634014096
(1, 9, 1, 5)	-506.4138622808666	-505.9220678696734	-504.97564382878073	-505.85096307340046
(1, 9, 1, 6)	0	0	0	0
(1, 9, 1, 7)	0	0	0	0
(1, 9, 1, 8)	-842.393693016371	-155.10304574004496	-154.58901336285473	-157.21798674254782
(1, 9, 1, 9)	0	0	0	0
(1, 9, 1, 10)	613.0827391087502	683.5966031750254	630.2125773257235	635.0522438480996
(1, 9, 1, 11)	396.73962025095585	702.3387581115416	417.85190412439994	429.12876251441435
(1, 9, 1, 12)	-19.033050886093108	560.9699131190852	128.17520888492942	56.67888990394637
(1, 9, 1, 13)	-3.8736900000000003	-4.036001913642164	-3.5744232681250994	-4.17314390310051
(1, 9, 2, 0)	0	0	0	0
(1, 9, 2, 1)	-588.7220492332854	-574.6711531241966	-571.948880012579	-572.936498787367
(1, 9, 2, 2)	-527.5664079918741	-530.4929338907826	-528.3635770495439	-528.4797488607124
(1, 9, 2, 3)	0	0	0	0
(1, 9, 2, 4)	-448.4122312271968	-448.7176026362168	-448.774088082666	-448.58680552361966
(1, 9, 2, 5)	-370.12439782098124	-367.6210642453759	-367.2699502383628	-366.57178939943
(1, 9, 2, 6)	0	0	0	0
(1, 9, 2, 7)	0	0	0	0
(1, 9, 2, 8)	-141.12119713618284	-139.41773476114267	-139.34908174649115	-139.39901769274414
(1, 9, 2, 9)	324.0151415729182	38.027017324224666	-134.83064553942796	-100.02497785384601
(1, 9, 2, 10)	13.825533809520092	-48.246749455050136	6.402441436180666	367.9322421244883
(1, 9, 2, 11)	-117.87925640425635	-116.50504089820112	-116.74031473459135	-116.41018462006396
(1, 9, 2, 12)	0	0	0	0
(1, 9, 2, 13)	0	0	0	0
(1, 9, 3, 0)	0	0	0	0
(1, 9, 3, 1)	-539.850460916078	-540.09039620878	-539.0633484344366	-539.1060751389681
(1, 9, 3, 2)	-533.3356020807876	-533.5333799676309	-532.9812834609636	-532.7064473152313
(1, 9, 3, 3)	0	0	0	0
(1, 9, 3, 4)	-423.99923020434886	-424.59367652613764	-423.6197864955573	-425.0718014174623
(1, 9, 3, 5)	-328.4625800854868	-326.922037225351	-327.49614313184543	-328.2022044275099
(1, 9, 3, 6)	0	0	0	0
(1, 9, 3, 7)	-176.1334657077613	-129.48504538899576	-129.36366931549432	-129.3528805139139
(1, 9, 3, 8)	-158.58252616446262	-139.3008845826634	-140.05428299070476	-139.5723302254072
(1, 9, 3, 9)	-202.1894285909094	-132.20727737030117	-132.77221876813948	-132.61010139061892
(1, 9, 3, 10)	-79.92014952963707	-79.43032726199664	-79.68988758525578	-80.19972906688207
(1, 9, 3, 11)	0	0	0	0
(1, 9, 3, 12)	0	0	0	0
(1, 9, 3, 13)	0	0	0	0
(1, 9, 4, 0)	0	0	0	0
(1, 9, 4, 1)	-576.03897861589	-555.5880951766992	-554.4663930520801	-554.8349287147377
(1, 9, 4, 2)	-621.3780075881774	-622.6571471723853	-621.7992323639749	-622.6406520266773
(1, 9, 4, 3)	0	0	0	0
(1, 9, 4, 4)	-464.8193371946409	-445.7406217107761	-444.6229906795565	-444.5856892523608
(1, 9, 4, 5)	-249.4825141292244	-248.94421154278604	-249.9785110955876	-249.48211013915645
(1, 9, 4, 6)	-240.03532039258758	-225.04524931789953	-222.79401374289108	-223.77041058705424
(1, 9, 4, 7)	-174.99132235439498	-156.76032755035652	-157.1966874461471	-156.98253125738688
(1, 9, 4, 8)	-190.31531523821343	-155.8467230942747	-155.21156688462105	-155.23953273548108
(1, 9, 4, 9)	-156.48778423829253	-152.16622764385153	-155.52302095229123	-151.58748843817645
(1, 9, 4, 10)	-171.69395039968043	-171.73593911635808	-171.63197246816853	-172.91737557548188
(1, 9, 4, 11)	0	0	0	0
(1, 9, 4, 12)	0	0	0	0
(1, 9, 4, 13)	0	0	0	0
(1, 9, 5, 0)	0	0	0	0
(1, 9, 5, 1)	0	0	0	0
(1, 9, 5, 2)	0	0	0	0
(1, 9, 5, 3)	0	0	0	0
(1, 9, 5, 4)	0	0	0	0
(1, 9, 5, 5)	0	0	0	0
(1, 9, 5, 6)	0	0	0	0
(1, 9, 5, 7)	0	0	0	0
(1, 9, 5, 8)	0	0	0	0
(1, 9, 5, 9)	0	0	0	0
(1, 9, 5, 10)	0	0	0	0
(1, 9, 5, 11)	0	0	0	0
(1, 9, 5, 12)	0	0	0	0
(1, 9, 5, 13)	0	0	0	0
(1, 10, 0, 0)	0	0	0	0
(1, 10, 0, 1)	0	0	0	0
(1, 10, 0, 2)	0	0	0	0
(1, 10, 0, 3)	0	0	0	0
(1, 10, 0, 4)	0	0	0	0
(1, 10, 0, 5)	0	0	0	0
(1, 10, 0, 6)	0	0	0	0
(1, 10, 0, 7)	0	0	0	0
(1, 10, 0, 8)	0	0	0	0
(1, 10, 0, 9)	0	0	0	0
(1, 10, 0, 10)	0	0	0	0
(1, 10, 0, 11)	0	0	0	0
(1, 10, 0, 12)	0	0	0	0
(1, 10, 0, 13)	0	0	0	0
(1, 10, 1, 0)	0	0	0	0
(1, 10, 1, 1)	-523.6883348469785	-523.2534625929926	-522.4674671065993	-523.1514988081482
(1, 10, 1, 2)	-506.90117847574766	-506.2312351604202	-505.8570721855036	-506.3591311448393
(1, 10, 1, 3)	-533.3524022440436	-532.8322806483498	-534.4044006419467	-533.9244985199072
(1, 10, 1, 4)	-466.2967824727227	-465.9045179737124	-465.83487505345494	-467.2401049861811
(1, 10, 1, 5)	-504.4657956499637	-504.1466932505544	-503.9181754538695	-503.56672730722903
(1, 10, 1, 6)	0	0	0	0
(1, 10, 1, 7)	0	0	0	0
(1, 10, 1, 8)	-164.36062471884085	-154.83801648710633	-155.44015552088777	-155.37213452101525
(1, 10, 1, 9)	-183.18756757146048	213.503019618768	228.86504703678838	228.21849402912113
(1, 10, 1, 10)	0	0	0	0
(1, 10, 1, 11)	619.5769080482011	673.2637256475642	618.2397579033083	630.9559041936212
(1, 10, 1, 12)	425.26855663872584	553.2931071464837	465.4879116755813	509.70546602220986
(1, 10, 1, 13)	-6.111935529929285	689.910258475573	100.43488596227598	-6.3010843244095796
(1, 10, 2, 0)	0	0	0	0
(1, 10, 2, 1)	-572.2797762223767	-571.2295065704169	-572.3851007763822	-572.2196635099405
(1, 10, 2, 2)	-527.5553864985511	-529.460617572086	-528.5659300233028	-529.2247933384768
(1, 10, 2, 3)	0	0	0	0
(1, 10, 2, 4)	-446.1972442616012	-446.68871315802016	-445.82714191885503	-445.99386901191053
(1, 10, 2, 5)	-366.69226375493366	-366.5433377353223	-368.51678267101516	-367.4001793797622
(1, 10, 2, 6)	0	0	0	0
(1, 10, 2, 7)	0	0	0	0
(1, 10, 2, 8)	-137.03945602252202	-137.12786602139647	-136.43742279165056	-137.00698084900077
(1, 10, 2, 9)	302.99977515345404	-135.70871611445864	-136.27915904275994	-103.87218102109726
(1, 10, 2, 10)	98.39608563456585	-78.29653022989554	-78.51086641138298	-78.31281094147432
(1, 10, 2, 11)	-118.47488371011593	-127.25426950248722	-118.87797249872332	-225.36114654031232
(1, 10, 2, 12)	0	0	0	0
(1, 10, 2, 13)	0	17.246668019920044	-0.8	-0.6000000000000001
(1, 10, 3, 0)	0	0	0	0
(1, 10, 3, 1)	-536.8036476569425	-536.5943531975539	-537.2719435314226	-535.481481715169
(1, 10, 3, 2)	-533.0204718521558	-531.7003829166151	-532.0020352236969	-533.3765842039976
(1, 10, 3, 3)	0	0	0	0
(1, 10, 3, 4)	-421.14176171130794	-419.62109479557944	-420.60142475060917	-420.56152814558664
(1, 10, 3, 5)	-323.59775461615476	-325.74967362344347	-323.70963259231775	-324.60640309611586
(1, 10, 3, 6)	0	0	0	0
(1, 10, 3, 7)	-131.5856637356503	-128.86418639707816	-129.1580376094235	-128.73043687011977
(1, 10, 3, 8)	-138.97833545056793	-139.3449471429532	-138.66878976101881	-139.33239006883952
(1, 10, 3, 9)	-131.65434142597454	-131.05718194038093	-131.0056687530206	-131.65974732594532
(1, 10, 3, 10)	-79.42943702278836	-79.52815820149335	-79.33726669460336	-80.54800100852475
(1, 10, 3, 11)	0	0	0	0
(1, 10, 3, 12)	0	0	0	0
(1, 10, 3, 13)	0	0	0	-0.6000000000000001
(1, 10, 4, 0)	0	0	0	0
(1, 10, 4, 1)	-551.183109179496	-552.9302688030139	-551.2879360878645	-553.2934503545673
(1, 10, 4, 2)	-620.0368430578387	-621.9953739411212	-619.9791106989244	-619.2493580618898
(1, 10, 4, 3)	0	0	0	0
(1, 10, 4, 4)	-444.10905346778674	-443.9148596454661	-445.05591854389144	-445.7518991546576
(1, 10, 4, 5)	-247.8498879819285	-247.29889591448878	-246.6499041679805	-245.92275346643123
(1, 10, 4, 6)	-223.71254672409364	-222.8880129488436	-223.13968440972002	-223.79255386260792
(1, 10, 4, 7)	-154.16144776650526	-155.50542878333076	-153.9666170065612	-154.941154307389
(1, 10, 4, 8)	-154.76790627209357	-154.63928676146247	-154.12998382361258	-154.84217270620772
(1, 10, 4, 9)	-151.4820408361457	-151.64295093304938	-150.99806766303107	-151.6550329993671
(1, 10, 4, 10)	-171.89467006167646	-171.74446246600564	-171.56832778503696	-171.9896482859078
(1, 10, 4, 11)	0	0	0	0
(1, 10, 4, 12)	0	0	0	0
(1, 10, 4, 13)	0	0	0	0
(1, 10, 5, 0)	0	0	0	0
(1, 10, 5, 1)	0	0	0	0
(1, 10, 5, 2)	0	0	0	0
(1, 10, 5, 3)	0	0	0	0
(1, 10, 5, 4)	0	0	0	0
(1, 10, 5, 5)	0	0	0	0
(1, 10, 5, 6)	0	0	0	0
(1, 10, 5, 7)	0	0	0	0
(1, 10, 5, 8)	0	0	0	0
(1, 10, 5, 9)	0	0	0	0
(1, 10, 5, 10)	0	0	0	0
(1, 10, 5, 11)	0	0	0	0
(1, 10, 5, 12)	0	0	0	0
(1, 10, 5, 13)	0	0	0	0
(1, 11, 0, 0)	0	0	0	0
(1, 11, 0, 1)	0	0	0	0
(1, 11, 0, 2)	0	0	0	0
(1, 11, 0, 3)	0	0	0	0
(1, 11, 0, 4)	0	0	0	0
(1, 11, 0, 5)	0	0	0	0
(1, 11, 0, 6)	0	0	0	0
(1, 11, 0, 7)	0	0	0	0
(1, 11, 0, 8)	0	0	0	0
(1, 11, 0, 9)	0	0	0	0
(1, 11, 0, 10)	0	0	0	0
(1, 11, 0, 11)	0	0	0	0
(1, 11, 0, 12)	0	0	0	0
(1, 11, 0, 13)	0	0	0	0
(1, 11, 1, 0)	0	0	0	0
(1, 11, 1, 1)	-517.8475336744541	-517.6413197546955	-517.617294522983	-516.9394850828504
(1, 11, 1, 2)	-498.00228157725155	-497.98879399283146	-497.8377786149513	-507.8661165127782
(1, 11, 1, 3)	-532.30970273217	-531.4949486660872	-531.1680629523696	-541.9180048301089
(1, 11, 1, 4)	-460.08767422435005	-459.06774793230363	-459.2737189531195	-459.73031965858166
(1, 11, 1, 5)	-500.5530057687144	-499.74048834331717	-499.5791340042037	-500.48065405735315
(1, 11, 1, 6)	0	0	0	0
(1, 11, 1, 7)	0	0	0	0
(1, 11, 1, 8)	-153.26957687250012	-152.74346479051667	-153.09818546210357	-152.17593101736622
(1, 11, 1, 9)	218.86844218494372	-140.7688182429127	13.979310368830127	-155.0708133781924
(1, 11, 1, 10)	-41.56305689652868	-44.59067006005353	-11.634675597403579	-55.01010304487319
(1, 11, 1, 11)	0	0	0	0
(1, 11, 1, 12)	522.3058596986441	730.2591519922214	524.3243717600577	509.4176356932059
(1, 11, 1, 13)	548.3704748129464	567.224654840216	753.6536436594282	507.4216834108017
(1, 11, 2, 0)	0	0	0	0
(1, 11, 2, 1)	-565.3648428722001	-563.3532019911926	-565.0786764063582	-566.1947896801167
(1, 11, 2, 2)	-525.3512673324154	-521.9338143204958	-526.4414458369162	-525.5718022713966
(1, 11, 2, 3)	0	0	0	0
(1, 11, 2, 4)	-443.68555163358474	-464.54050239974976	-442.8085605495455	-450.0054790404251
(1, 11, 2, 5)	-367.7547230171355	-367.3005346620864	-366.5785906414736	-367.28038866205566
(1, 11, 2, 6)	0	0	0	0
(1, 11, 2, 7)	0	0	0	0
(1, 11, 2, 8)	-134.08954061119124	-134.30854090173256	-134.7471768120074	-140.7612118412196
(1, 11, 2, 9)	-90.44935180571193	-156.72762621335536	-133.51690064535617	-171.3815853718246
(1, 11, 2, 10)	-77.11351669175808	-77.28404157023763	-77.62420678884283	-90.45973069646622
(1, 11, 2, 11)	-98.00741993790056	-110.98799455277651	-95.52027790654034	-572.3804539500001
(1, 11, 2, 12)	0	0	0	0
(1, 11, 2, 13)	-1.33	755.778330011557	18.36067763559685	0
(1, 11, 3, 0)	0	0	0	0
(1, 11, 3, 1)	-531.0372427141995	-532.419083405949	-532.2227033050143	-535.3561293920089
(1, 11, 3, 2)	-530.6115742500157	-542.0668313458374	-530.3545423641162	-533.1864849176114
(1, 11, 3, 3)	0	0	0	0
(1, 11, 3, 4)	-411.7200412803601	-411.65808525998585	-412.2798109655763	-411.9911285790527
(1, 11, 3, 5)	-323.0912478586488	-342.4340537409524	-323.5752565065993	-346.47160903756117
(1, 11, 3, 6)	0	0	0	0
